index,headline,label,risk_category,risk_label
2705,Allstate Profit Weakens as Accidents and Claim Costs Increase,Negative,COMPANY_RISK,2
2706,"Are Zimmer Biomet Holdings, Inc.'s (NYSE:ZBH) Mixed Financials Driving The Negative Sentiment?",Negative,COMPANY_RISK,2
2707,FCC Commissioner on TikTok: There are lots of reasons to be concerned,Negative,COMPANY_RISK,2
2708,PNC led U.S. banks in branch cuts in May,Negative,REGULATORY_RISK,3
2709,"Weak Demand, Supply Issues Take a Toll on Q4 PC Shipments",Negative,COMPANY_RISK,2
2710,Xerox CEO Visentin Dies After Ongoing Illness,Negative,COMPANY_RISK,2
2711,IPG Photonics (IPGP) Q2 Earnings and Revenues Miss Estimates,Negative,COMPANY_RISK,2
2712,"Orlando home inventory sees record increase, which is a sign the market will level out",Negative,MARKET_RISK,1
2713,"Lockheed Martin (LMT) Q1 Earnings Top Estimates, Sales Down Y/Y",Negative,MARKET_RISK,1
2714,"IDEXX's (IDXX) Soft LPD Sales, Margin Pressure Concern",Negative,COMPANY_RISK,2
2715,Credit Suisse stock drops after WSJ report State Street denies speculation of acquisition interest,Negative,COMPANY_RISK,2
2716,"UPDATE 3-Amgen says IRS seeks billions in back taxes, shares fall 6%",Negative,COMPANY_RISK,2
2717,"INVESTIGATION REMINDER: The Schall Law Firm Encourages Investors in Rollins, Inc. with Losses of $100,000 to Contact the Firm",Negative,COMPANY_RISK,2
2718,"TECO, CSX in a standoff over lack of coal at Big Bend Power Station",Negative,COMPANY_RISK,2
2719,"UPDATE 1-U.S. watchdog to audit FAA oversight of Boeing 787, 737 production",Negative,COMPANY_RISK,2
2720,T-shirts? Ice cream? Retailers cash in on Juneteenth. There's backlash,Negative,COMPANY_RISK,2
2721,"Klarna lays off 10% of workforce, Raven Software forms union, U.S. births rise for first time since 2014",Negative,COMPANY_RISK,2
2722,Healthcare Stock to Target as the Broader Market Plummets,Negative,MARKET_RISK,1
2723,Why Is Best Buy (BBY) Down 12.7% Since Last Earnings Report?,Negative,MARKET_RISK,1
2724,Darden (DRI) Down 21% YTD: More Pain or Relief Ahead?,Negative,MARKET_RISK,1
2725,Raging Nasdaq Selloff Nears $1 Trillion Weekly Loss,Negative,MARKET_RISK,1
2726,BlackRock Official Cites Difficult Path on Inflation,Negative,MARKET_RISK,1
2727,Investors in PVH (NYSE:PVH) have unfortunately lost 37% over the last year,Negative,COMPANY_RISK,2
2728,"Hasbro (HAS) Focuses on eOne Content, Costs Woes Persist",Negative,COMPANY_RISK,2
2729,Companies try to capitalize on Juneteenth holiday,Negative,COMPANY_RISK,2
2730,Sherwin-Williams (SHW) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2731,Is Now An Opportune Moment To Examine Raytheon Technologies Corporation (NYSE:RTX)?,Negative,COMPANY_RISK,2
2732,Are Refining Companies to Blame for Your Pain at the Pump?,Negative,COMPANY_RISK,2
2733,Insperity's (NSP) Stock Down 15.2% Since Q4 Earnings Miss,Negative,MARKET_RISK,1
2734,"Pulling back 8.9% this week, UDR's NYSE:UDR) five-year decline in earnings may be coming into investors focus",Negative,COMPANY_RISK,2
2735,Extra Space Storage (EXR) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2736,Analysts Estimate American Electric Power (AEP) to Report a Decline in Earnings: What to Look Out for,Negative,COMPANY_RISK,2
2737,State Street Says Its Not Seeking a Deal With Credit Suisse,Negative,COMPANY_RISK,2
2738,Public Storage (PSA) Stock Moves -1.2%: What You Should Know,Negative,COMPANY_RISK,2
2739,"Intel pauses some hiring, inflation hits lawn services, Amy Schumer blamed for tampon shortage",Negative,MARKET_RISK,1
2740,TransDigm (TDG) Down 6.3% Since Last Earnings Report: Can It Rebound?,Negative,MARKET_RISK,1
2741,A late-May rally in stocks isn't cause for investor celebration just yet,Negative,COMPANY_RISK,2
2742,"Housing market starting to see the impact of higher mortgage rates, economist says",Negative,MARKET_RISK,1
2743,Subdued NII & Fee Income to Hurt Comerica's (CMA) Q1 Earnings,Negative,COMPANY_RISK,2
2744,Tesla (TSLA) Recalls 475K Plus US Cars Over Potential Defects,Negative,COMPANY_RISK,2
2745,Applied Materials (AMAT) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2746,"As shortage persists, Reckitt tightens grip on U.S. baby formula market",Negative,MARKET_RISK,1
2747,Hypocrisy from the ESG Index?,Negative,MARKET_RISK,1
2748,Hedge Funds Are Selling Loews Corporation (L),Negative,COMPANY_RISK,2
2749,Under Armour founder Kevin Plank says he won't return to CEO role,Negative,COMPANY_RISK,2
2750,"APA Misses on Q1 Earnings, Ups Capex, Lowers Output View",Negative,COMPANY_RISK,2
2751,"Charles Schwab, Bank of America, other big banks set to report quarterly results",Negative,REGULATORY_RISK,3
2752,"Dow Jones Futures: What To Do After Monday's Stock Market Fall; Netflix, Tesla Earnings Ahead",Negative,MARKET_RISK,1
2753,The Federal Trade Commission sues to block HCA deal,Negative,COMPANY_RISK,2
2754,Twitter (TWTR) Stock Moves -1.02%: What You Should Know,Negative,COMPANY_RISK,2
2755,Allstate (ALL) Q1 Earnings Miss Estimates,Negative,COMPANY_RISK,2
2756,"FMC Technologies (FTI) Reports Q3 Loss, Lags Revenue Estimates",Negative,COMPANY_RISK,2
2757,Bank of New York Mellon Hit by Record Irish Fine for Lapses,Negative,REGULATORY_RISK,3
2758,Hedge Funds Are Selling Illinois Tool Works Inc. (ITW),Negative,COMPANY_RISK,2
2759,Lam Research stock slips as supply-chain issues keep hampering production,Negative,COMPANY_RISK,2
2760,Marriott to suspend operations in Russia,Negative,COMPANY_RISK,2
2761,"Franklin Universal Trust (""FT"" or the ""Fund"") Announces Distribution",Negative,COMPANY_RISK,2
2762,Tractor Supply Company Declares Quarterly Dividend,Negative,COMPANY_RISK,2
2763,KeyCorp (KEY) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2764,Why Is Whirlpool (WHR) Down 10.3% Since Last Earnings Report?,Negative,MARKET_RISK,1
2765,Analysts Estimate Honeywell International Inc. (HON) to Report a Decline in Earnings: What to Look Out for,Negative,COMPANY_RISK,2
2766,Is REG Stock A Buy or Sell?,Negative,COMPANY_RISK,2
2767,10 Stocks Billionaire Dan Loeb is Selling in 2022,Negative,COMPANY_RISK,2
2768,Citi tech tweaks halt UK online ETF purchases,Negative,COMPANY_RISK,2
2769,Earnings Preview: Monster Beverage (MNST) Q4 Earnings Expected to Decline,Negative,COMPANY_RISK,2
2770,UPDATE 3-JPMorgan starts cutting jobs in mortgage unit as homebuying demand cools,Negative,COMPANY_RISK,2
2771,Lab Corp cites decrease in COVID-19 PCR and antibody testing for revenue miss in the first quarter,Negative,COMPANY_RISK,2
2772,Why Adobe Stock Is Falling Today,Negative,COMPANY_RISK,2
2773,"Interpublic Group (IPG) Q4 Earnings Beat Estimates, Fall Y/Y",Negative,COMPANY_RISK,2
2774,Canopy Growth credit rating hit on market share losses in Canadian cannabis market,Negative,MARKET_RISK,1
2775,Wabtec (WAB) Down 1.9% Since Last Earnings Report: Can It Rebound?,Negative,MARKET_RISK,1
2776,"Akamai Technologies, Inc. (NASDAQ:AKAM) Shares Could Be 40% Below Their Intrinsic Value Estimate",Negative,MARKET_RISK,1
2777,One of the D.C. region's largest public companies is pulling out of Russia,Negative,COMPANY_RISK,2
2778,Lam Research Corporation Declares Quarterly Dividend,Negative,COMPANY_RISK,2
2779,Tech stocks lose over $1 trillion in value over 3 days,Negative,COMPANY_RISK,2
2780,Campbell Soup Company to report earnings Wednesday,Negative,COMPANY_RISK,2
2781,Top producer Albemarle risks shutting German plant if EU declares lithium a hazard,Negative,COMPANY_RISK,2
2782,Why Travel and Leisure Stocks Sank on Monday,Negative,COMPANY_RISK,2
2783,Nike Skids on Downbeat Forecast Amid Cautious China Stance,Negative,MARKET_RISK,1
2784,UPDATE 3-Medtronic's profit forecast bogged down by supply chain issues,Negative,MARKET_RISK,1
2785,Biden's SPR Release Sends Oil Prices Below $100,Negative,COMPANY_RISK,2
2786,"Down 16% Since October, Could This Stock Make a Turnaround?",Negative,MARKET_RISK,1
2787,Microchip Technology (MCHP) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2788,Biogen Inc. (BIIB) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2789,KKR sells remaining 2.4% stake in Coty,Negative,COMPANY_RISK,2
2790,"Lowe's (LOW) Q1 Earnings Beat Estimates, Sales Decline Y/Y",Negative,COMPANY_RISK,2
2791,Brazil Puts 14% Rate in Sight After Locking in More Tightening,Negative,COMPANY_RISK,2
2792,"'Made in China, Sold on Amazon' community faces gloomy future amid Covid-19 lockdowns, geopolitical tensions",Negative,MARKET_RISK,1
2793,Cliff Asness Is Selling These 10 Stocks,Negative,COMPANY_RISK,2
2794,CarMax Stock Is Falling. Blame the Used-Car Shortage.,Negative,COMPANY_RISK,2
2795,Why You Must Avoid Stanley Black (SWK) Stock at the Moment,Negative,COMPANY_RISK,2
2796,Activision Blizzard Employees Proceed Towards Unionization,Negative,COMPANY_RISK,2
2797,Under Armour Stock Just Lost a Bull,Negative,COMPANY_RISK,2
2798,Molson Coors teams up with Coca-Cola again for alcoholic lemonade,Negative,COMPANY_RISK,2
2799,"Danaher (DHR) Exhibits Bright Prospects, Headwinds Persist",Negative,COMPANY_RISK,2
2800,US STOCKS-Wall St set for subdued open as Fed hawks push for faster rate hikes,Negative,COMPANY_RISK,2
2801,Exelon Stock Price Has Plunged. Its Value Hasnt Changed.,Negative,COMPANY_RISK,2
2802,The five-year decline in earnings might be taking its toll on Fiserv (NASDAQ:FISV) shareholders as stock falls 5.7% over the past week,Negative,MARKET_RISK,1
2803,"Enerpac Tool (EPAC) Q1 Earnings Miss Estimates, Increase Y/Y (Revised)",Negative,COMPANY_RISK,2
2804,Almost Half-Million Midwest Homes Are Without Power in Wake of Storm,Negative,COMPANY_RISK,2
2805,Allegion Cuts FY21 Outlook Citing Supply Chain Constraints,Negative,COMPANY_RISK,2
2806,Fed overshot dramatically on inflation: Josh Friedman,Negative,MARKET_RISK,1
2807,"Fastly (FSLY) Reports Q4 Loss, Tops Revenue Estimates",Negative,COMPANY_RISK,2
2808,Price Over Earnings Overview: Globe Life,Negative,COMPANY_RISK,2
2809,Bearish Option Trade Can Also Generate Some Income On IBM Stock,Negative,COMPANY_RISK,2
2810,State Street's SSGA set to lose $14 bln Hong Kong ETF mandate -sources,Negative,COMPANY_RISK,2
2811,"Boeing (BA) Reports Q4 Loss, Lags Revenue Estimates",Negative,COMPANY_RISK,2
2812,Just Trade It? Nike Stock Sits on Critical Support After Earnings,Negative,COMPANY_RISK,2
2813,Xerox Holdings Corporation (XRX) Down 6.2% Since Last Earnings Report: Can It Rebound?,Negative,MARKET_RISK,1
2814,"Norwegian Cruise Lines Stock Is Doing Well, But for How Long?",Negative,COMPANY_RISK,2
2815,Why Is IPG (IPGP) Down 17.1% Since Last Earnings Report?,Negative,MARKET_RISK,1
2816,"Clorox lowers earnings forecast, raises prices on products",Negative,COMPANY_RISK,2
2817,"Housing, Fed, employment: What to watch this week in the economy",Negative,COMPANY_RISK,2
2818,Nucor Slides After Announcing Door Maker Acqusition From KKR,Negative,COMPANY_RISK,2
2819,ServiceNow (NOW) Stock Moves -0.27%: What You Should Know,Negative,COMPANY_RISK,2
2820,Johnson & Johnson (JNJ) Stock Moves -1.01%: What You Should Know,Negative,COMPANY_RISK,2
2821,Is Salesforce A Buy Or Sell As Software Growth Stocks Struggle?,Negative,COMPANY_RISK,2
2822,Accenture Earnings Miss On Russia Impact As Sales Outlook Falls Short,Negative,COMPANY_RISK,2
2823,Recession Woes Hand Emerging Stocks Worst First Half Since 1998,Negative,MARKET_RISK,1
2824,Analysts Estimate Allegion (ALLE) to Report a Decline in Earnings: What to Look Out for,Negative,COMPANY_RISK,2
2825,Fifth Third Bancorp hikes pay for more than 40% of its workers,Negative,REGULATORY_RISK,3
2826,Nielsen Holdings Plunges After Rejecting $9.13 Billion Takeover Bid,Negative,COMPANY_RISK,2
2827,"Amgen says IRS seeks billions in back taxes, shares fall 6%",Negative,COMPANY_RISK,2
2828,Stocks pace towards worst start since 1970: What to know this week,Negative,COMPANY_RISK,2
2829,How Jamie Dimon's 'hurricane' warning compares to what other big-time CEOs are saying,Negative,COMPANY_RISK,2
2830,John Clarks Southpoint Capital is Selling Caterpillar and 9 Other Stocks,Negative,COMPANY_RISK,2
2831,Schwab Asset Management Reduces Fees on 10 Funds,Negative,COMPANY_RISK,2
2832,Inflation eats into eurozone business activity,Negative,MARKET_RISK,1
2833,Stocks That Drive This Fund's Defiance Of Market Downturn,Negative,MARKET_RISK,1
2834,General Electric (GE) Stock Moves -1.08%: What You Should Know,Negative,COMPANY_RISK,2
2835,FOX Weather Signs Meteorologist Michael Estime,Negative,COMPANY_RISK,2
2836,Edwards Lifesciences (EW) Stock Moves -0.58%: What You Should Know,Negative,COMPANY_RISK,2
2837,"Warner Bros. Discovery Stock Falls to New Low Amid Market Turmoil, Skeptical Analyst Report",Negative,MARKET_RISK,1
2838,Colgate-Palmolive Struggles in 1st Quarter,Negative,COMPANY_RISK,2
2839,"Market check: Dow falls 500+ points, Nasdaq in the red",Negative,MARKET_RISK,1
2840,10 Stocks You Should Sell According to Motley Fool,Negative,COMPANY_RISK,2
2841,Watch: Passengers Wait in Hours-Long Lines Amid Flight Cancellations,Negative,COMPANY_RISK,2
2842,"Costco Is Better Than Its Rivals, But Still Looks Expensive Here",Negative,COMPANY_RISK,2
2843,"Cboe Opens New Trading Floor, Begins New Era of Open Outcry",Negative,COMPANY_RISK,2
2844,Oil Stocks Give Back Gains After Reaching 52-Week Highs,Negative,COMPANY_RISK,2
2845,"Raymond James (RJF) Q2 Earnings Miss on Subdued IB, Provisions",Negative,COMPANY_RISK,2
2846,"How Did Hedge Funds PerkinElmer, Inc. (PKI) Bets Fare?",Negative,COMPANY_RISK,2
2847,Franklin's (BEN) April AUM Dips 1.4% on Unfavorable Markets,Negative,MARKET_RISK,1
2848,Allegion Proposes Public Offering of Senior Notes,Negative,COMPANY_RISK,2
2849,Archer Daniels Midland (ADM) Stock Moves -0.07%: What You Should Know,Negative,COMPANY_RISK,2
2850,Ross Stores shares sink as lower-income shoppers feel the squeeze of inflation,Negative,MARKET_RISK,1
2851,Dow Jones Drops Ahead Of Biden-Xi Call; Oil Prices Extend Gains,Negative,MARKET_RISK,1
2852,3 Growth Stocks That Could Be Headed for Trouble,Negative,COMPANY_RISK,2
2853,Snap-on Incorporated (NYSE:SNA) Shares Could Be 43% Below Their Intrinsic Value Estimate,Negative,COMPANY_RISK,2
2854,"Pulling back 3.4% this week, Ventas' NYSE:VTR) five-year decline in earnings may be coming into investors focus",Negative,COMPANY_RISK,2
2855,Earnings Preview: Aptiv PLC (APTV) Q3 Earnings Expected to Decline,Negative,COMPANY_RISK,2
2856,TJ Maxx parent to divest stake in overseas off-price retailer with 400 stores in Russia,Negative,COMPANY_RISK,2
2857,"Comerica (CMA) Q1 Earnings & Revenues Miss, Fee Income Falls",Negative,COMPANY_RISK,2
2858,Coty cancels IPO plans for Brazil unit,Negative,COMPANY_RISK,2
2859,Why Is BorgWarner (BWA) Down 15.6% Since Last Earnings Report?,Negative,MARKET_RISK,1
2860,Gilead Sciences (GILD) Stock Moves -0.72%: What You Should Know,Negative,COMPANY_RISK,2
2861,Under Armour CEO to Exit After 2 Years With Stock in Free Fall,Negative,COMPANY_RISK,2
2862,Small Businesses Struggle With an Increase in Cyberattacks,Negative,COMPANY_RISK,2
2863,E-Commerce Stocks Are Tumbling as Earnings Confirm Investor Fears. Consumers Are Shifting Their Spending.,Negative,COMPANY_RISK,2
2864,Centene (CNC) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2865,Cincinnatis two largest local banks raise minimum wage,Negative,REGULATORY_RISK,3
2866,"Why Is Cheniere Energy Partners, LP (CQP) Down 3% Since Last Earnings Report?",Negative,MARKET_RISK,1
2867,"TikTok employees in China have secret access to US user data, leaked meetings suggest",Negative,COMPANY_RISK,2
2868,"Down 9% in 4 Weeks, Here's Why Chubb (CB) Looks Ripe for a Turnaround",Negative,MARKET_RISK,1
2869,LyondellBasell to Shut Houston Refinery by 2023,Negative,COMPANY_RISK,2
2870,Union Pacific (UNP) Stock Sinks As Market Gains: What You Should Know,Negative,MARKET_RISK,1
2871,Peter Schiff says overpriced tech stocks are going to collapse as air comes out of that bubble  here are the top 5 bets hes making instead,Negative,COMPANY_RISK,2
2872,"Russian Troops Building at Ukraine Border, Potential Fed Rate Hike, Rattle Markets",Negative,MARKET_RISK,1
2873,Fortune 500: Two Greater Baltimore companies fall off most recent ranking,Negative,COMPANY_RISK,2
2874,Analysts Estimate SVB Financial (SIVB) to Report a Decline in Earnings: What to Look Out for,Negative,COMPANY_RISK,2
2875,Why Shares in Fastenal Fell 11.5% in January,Negative,COMPANY_RISK,2
2876,Why venture capital funding is dwindling in the tech sector,Negative,COMPANY_RISK,2
2877,"UPDATE 1-Vulcan mining unit shut down by Mexican authorities, company says",Negative,MARKET_RISK,1
2878,Conagra Stock Gains Even As Inflation Surge Triggers 2022 Profit Guidance Cut,Negative,MARKET_RISK,1
2879,Charles Schwab agrees to pay $187M for misleading customers with robo-advisor product,Negative,COMPANY_RISK,2
2880,"Ukraine crisis creates cracks in the ETF complex: I think it remains more likely each day that popular Russia funds are shut down, says analyst",Negative,MARKET_RISK,1
2881,Schlumberger (SLB) Stock Moves -1.93%: What You Should Know,Negative,COMPANY_RISK,2
2882,Lennar warns rising interest rates will dull homebuyer demand,Negative,COMPANY_RISK,2
2883,"Inflation: Were seeing a lot of pressure on retailers operating margins, analyst says",Negative,MARKET_RISK,1
2884,Be Wary Of Cooper Companies (NYSE:COO) And Its Returns On Capital,Negative,COMPANY_RISK,2
2885,NortonLifeLock Inc. (NASDAQ:NLOK) Shares Could Be 37% Below Their Intrinsic Value Estimate,Negative,MARKET_RISK,1
2886,"Capital One (COF) Q1 Earnings Beat as NII Improves, Stock Down",Negative,MARKET_RISK,1
2887,Amgen says IRS seeks another $5.1 billion in back taxes,Negative,COMPANY_RISK,2
2888,"Restaurants hike menu prices amid higher food, labor costs",Negative,COMPANY_RISK,2
2889,Carnival (CCL) Outpaces Stock Market Gains: What You Should Know,Negative,MARKET_RISK,1
2890,LabCorp's Test Results Are In and It Doesn't Look Promising,Negative,COMPANY_RISK,2
2891,"General Mills (GIS) Q2 Earnings Miss, Sales Beat, Stock Down",Negative,MARKET_RISK,1
2892,"Take Two Overpaid for Zynga, And Time Will Tell if Its Worth It",Negative,COMPANY_RISK,2
2893,Hewlett Packard (HPE) Q2 Earnings & Revenues Miss Estimates,Negative,COMPANY_RISK,2
2894,Huntington Bancshares (HBAN) Q4 Earnings and Revenues Miss Estimates,Negative,REGULATORY_RISK,3
2895,Why Is Thermo Fisher (TMO) Down 6.8% Since Last Earnings Report?,Negative,MARKET_RISK,1
2896,IDEX Corporation Declare Regular Quarterly Cash Dividend,Negative,COMPANY_RISK,2
